int seq_len = 8;
int embed_dim = 64;
int num_heads = 4;
int ff_hidden_dim = 128;

---------- Begin Simulation Statistics ----------
simSeconds                                   0.002256                       # Number of seconds simulated (Second)
simTicks                                   2255523500                       # Number of ticks simulated (Tick)
finalTick                                  2255523500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    165.75                       # Real time elapsed on the host (Second)
hostTickRate                                 13608280                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     768260                       # Number of bytes of host memory used (Byte)
simInsts                                      7187483                       # Number of instructions simulated (Count)
simOps                                        7222096                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    43364                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      43573                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                         3949131                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.715210                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.398190                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                        5758190                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                  175610                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                       5786627                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                  6628                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              377677                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           204995                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              35452                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples            3775477                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.532688                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.902936                       # Number of insts issued each cycle (Count)
system.cpu2.dcache.SwapReq.mshrHits::cpu2.data            4                       # number of SwapReq MSHR hits (Count)
system.cpu2.dcache.SwapReq.mshrHits::total            4                       # number of SwapReq MSHR hits (Count)
system.cpu2.dcache.SwapReq.mshrMisses::cpu2.data           19                       # number of SwapReq MSHR misses (Count)
system.cpu2.dcache.SwapReq.mshrMisses::total           19                       # number of SwapReq MSHR misses (Count)
system.cpu2.dcache.SwapReq.mshrMissLatency::cpu2.data       350497                       # number of SwapReq MSHR miss ticks (Tick)
system.cpu2.dcache.SwapReq.mshrMissLatency::total       350497                       # number of SwapReq MSHR miss ticks (Tick)
system.cpu2.dcache.SwapReq.mshrMissRate::cpu2.data     0.234568                       # mshr miss rate for SwapReq accesses (Ratio)
system.cpu2.dcache.SwapReq.mshrMissRate::total     0.234568                       # mshr miss rate for SwapReq accesses (Ratio)
system.cpu2.dcache.SwapReq.avgMshrMissLatency::cpu2.data 18447.210526                       # average SwapReq mshr miss latency ((Tick/Count))
system.cpu2.dcache.SwapReq.avgMshrMissLatency::total 18447.210526                       # average SwapReq mshr miss latency ((Tick/Count))
system.cpu2.dcache.WriteReq.hits::cpu2.data        88818                       # number of WriteReq hits (Count)
system.cpu2.dcache.WriteReq.hits::total         88818                       # number of WriteReq hits (Count)
system.cpu2.dcache.WriteReq.misses::cpu2.data         1404                       # number of WriteReq misses (Count)
system.cpu2.dcache.WriteReq.misses::total         1404                       # number of WriteReq misses (Count)
system.cpu2.dcache.WriteReq.missLatency::cpu2.data     34229446                       # number of WriteReq miss ticks (Tick)
system.cpu2.dcache.WriteReq.missLatency::total     34229446                       # number of WriteReq miss ticks (Tick)
system.cpu2.dcache.WriteReq.accesses::cpu2.data        90222                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu2.dcache.WriteReq.accesses::total        90222                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu2.dcache.WriteReq.missRate::cpu2.data     0.015562                       # miss rate for WriteReq accesses (Ratio)
system.cpu2.dcache.WriteReq.missRate::total     0.015562                       # miss rate for WriteReq accesses (Ratio)
system.cpu2.dcache.WriteReq.avgMissLatency::cpu2.data 24379.947293                       # average WriteReq miss latency ((Tick/Count))
system.cpu2.dcache.WriteReq.avgMissLatency::total 24379.947293                       # average WriteReq miss latency ((Tick/Count))
system.cpu2.dcache.WriteReq.mshrHits::cpu2.data         1061                       # number of WriteReq MSHR hits (Count)
system.cpu2.dcache.WriteReq.mshrHits::total         1061                       # number of WriteReq MSHR hits (Count)
system.cpu2.dcache.WriteReq.mshrMisses::cpu2.data          343                       # number of WriteReq MSHR misses (Count)
system.cpu2.dcache.WriteReq.mshrMisses::total          343                       # number of WriteReq MSHR misses (Count)
system.cpu2.dcache.WriteReq.mshrMissLatency::cpu2.data      7985985                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu2.dcache.WriteReq.mshrMissLatency::total      7985985                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu2.dcache.WriteReq.mshrMissRate::cpu2.data     0.003802                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu2.dcache.WriteReq.mshrMissRate::total     0.003802                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu2.dcache.WriteReq.avgMshrMissLatency::cpu2.data 23282.755102                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu2.dcache.WriteReq.avgMshrMissLatency::total 23282.755102                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu2.dcache.power_state.pwrStateResidencyTicks::UNDEFINED   2255523500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu2.dcache.tags.tagsInUse          335.853683                       # Average ticks per tags in use ((Tick/Count))
system.cpu2.dcache.tags.totalRefs              368061                       # Total number of references to valid blocks. (Count)
system.cpu2.dcache.tags.sampledRefs              2574                       # Sample count of references to valid blocks. (Count)
system.cpu2.dcache.tags.avgRefs            142.991841                       # Average number of references to valid blocks. ((Count/Count))
system.cpu2.dcache.tags.warmupTick         1400596000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu2.dcache.tags.occupancies::cpu2.data   335.853683                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu2.dcache.tags.avgOccs::cpu2.data     0.327982                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu2.dcache.tags.avgOccs::total       0.327982                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu2.dcache.tags.occupanciesTaskId::1024          804                       # Occupied blocks per task id (Count)
system.cpu2.dcache.tags.ageTaskId_1024::2          804                       # Occupied blocks per task id, per block age (Count)
system.cpu2.dcache.tags.ratioOccsTaskId::1024     0.785156                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu2.dcache.tags.tagAccesses            742834                       # Number of tag accesses (Count)
system.cpu2.dcache.tags.dataAccesses           742834                       # Number of data accesses (Count)
system.cpu2.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   2255523500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu2.decode.idleCycles                   48690                       # Number of cycles decode is idle (Cycle)
system.cpu2.decode.blockedCycles               386282                       # Number of cycles decode is blocked (Cycle)
system.cpu2.decode.runCycles                    33804                       # Number of cycles decode is running (Cycle)
system.cpu2.decode.unblockCycles                83546                       # Number of cycles decode is unblocking (Cycle)
system.cpu2.decode.squashCycles                  1904                       # Number of cycles decode is squashing (Cycle)
system.cpu2.decode.branchResolved               93882                       # Number of times decode resolved a branch (Count)
system.cpu2.decode.branchMispred                  220                       # Number of times decode detected a branch misprediction (Count)
system.cpu2.decode.decodedInsts                861106                       # Number of instructions handled by decode (Count)
system.cpu2.decode.squashedInsts                 1087                       # Number of squashed instructions handled by decode (Count)
system.cpu2.dtb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu2.dtb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu2.dtb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu2.dtb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu2.dtb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu2.dtb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu2.dtb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu2.dtb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   2255523500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu2.dtb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu2.dtb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu2.dtb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu2.dtb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu2.dtb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu2.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu2.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu2.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   2255523500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu2.executeStats0.numInsts             843990                       # Number of executed instructions (Count)
system.cpu2.executeStats0.numNop                    0                       # Number of nop insts executed (Count)
system.cpu2.executeStats0.numBranches           96472                       # Number of branches executed (Count)
system.cpu2.executeStats0.numLoadInsts         284390                       # Number of load instructions executed (Count)
system.cpu2.executeStats0.numStoreInsts         90713                       # Number of stores executed (Count)
system.cpu2.executeStats0.instRate           1.488960                       # Inst execution rate ((Count/Cycle))
system.cpu2.executeStats0.numFpRegReads        357176                       # Number of times the floating registers were read (Count)
system.cpu2.executeStats0.numFpRegWrites       269297                       # Number of times the floating registers were written (Count)
system.cpu2.executeStats0.numIntRegReads       936974                       # Number of times the integer registers were read (Count)
system.cpu2.executeStats0.numIntRegWrites       381891                       # Number of times the integer registers were written (Count)
system.cpu2.executeStats0.numMemRefs           375103                       # Number of memory refs (Count)
system.cpu2.executeStats0.numMiscRegReads       540162                       # Number of times the Misc registers were read (Count)
system.cpu2.executeStats0.numMiscRegWrites       361136                       # Number of times the Misc registers were written (Count)
system.cpu2.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu2.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu2.fetch.predictedBranches             99406                       # Number of branches that fetch has predicted taken (Count)
system.cpu2.fetch.cycles                       525703                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu2.fetch.squashCycles                   4236                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu2.fetch.miscStallCycles                   6                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu2.fetch.cacheLines                    20242                       # Number of cache lines fetched (Count)
system.cpu2.fetch.icacheSquashes                  561                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu2.fetch.nisnDist::samples            554226                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu2.fetch.nisnDist::mean             1.642014                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu2.fetch.nisnDist::stdev            2.787738                       # Number of instructions fetched each cycle (Total) (Count)
